 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,Major,Minor,Angle,Circ.,Feret,IntDen,Median,RawIntDen,Slice,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,fields:fld0002,2.200E1,8.977E1,3.717E1,1.060E2,2.000E1,1.350E2,1.253E3,4.223E2,1.253E3,4.222E2,1.673E1,5.674E0,4.937E0,1.753E2,9.880E-1,6.403E0,1.975E3,1.060E2,1.975E3,2.000E0,1.251E3,4.200E2,1.413E2,5.000E0,1.149E0,8.701E-1,8.627E-1
2,fields:fld0004,2.400E1,6.575E1,4.205E1,1.200E1,1.200E1,1.320E2,1.635E3,1.824E2,1.635E3,1.827E2,1.673E1,6.111E0,5.001E0,1.960E1,1.000E0,6.708E0,1.578E3,5.000E1,1.578E3,4.000E0,1.632E3,1.840E2,2.657E1,5.000E0,1.222E0,8.184E-1,9.057E-1
3,fields:fld0005,2.600E1,6.731E1,4.607E1,2.200E1,1.800E1,1.380E2,1.989E3,3.776E2,1.989E3,3.778E2,1.873E1,6.353E0,5.211E0,2.003E1,9.315E-1,7.280E0,1.750E3,4.700E1,1.750E3,5.000E0,1.985E3,3.790E2,1.595E1,5.000E0,1.219E0,8.202E-1,8.667E-1
4,fields:fld0005,2.700E1,7.511E1,4.340E1,1.300E1,1.300E1,1.430E2,1.541E3,5.426E2,1.541E3,5.427E2,1.873E1,6.515E0,5.277E0,1.765E2,9.674E-1,7.280E0,2.028E3,8.300E1,2.028E3,5.000E0,1.538E3,5.440E2,1.595E1,5.000E0,1.235E0,8.100E-1,8.852E-1
5,fields:fld0006,2.600E1,7.965E1,4.564E1,1.340E2,1.400E1,1.440E2,7.708E2,6.467E2,7.708E2,6.467E2,1.814E1,5.999E0,5.518E0,9.713E1,9.927E-1,6.708E0,2.071E3,8.800E1,2.071E3,6.000E0,7.690E2,6.440E2,1.166E2,6.000E0,1.087E0,9.199E-1,8.667E-1
6,fields:fld0006,2.200E1,7.786E1,4.317E1,1.300E1,1.300E1,1.430E2,1.752E3,8.620E2,1.751E3,8.619E2,1.731E1,6.440E0,4.349E0,0.000E0,9.223E-1,7.071E0,1.713E3,7.800E1,1.713E3,6.000E0,1.748E3,8.610E2,1.719E2,4.000E0,1.481E0,6.753E-1,8.800E-1
7,fields:fld0006,3.400E1,8.024E1,4.336E1,3.400E1,1.800E1,1.450E2,5.830E2,1.201E3,5.831E2,1.201E3,2.014E1,6.986E0,6.197E0,9.000E1,1.000E0,7.616E0,2.728E3,8.100E1,2.728E3,6.000E0,5.810E2,1.198E3,1.132E2,6.000E0,1.127E0,8.871E-1,9.189E-1
8,fields:fld0010,1.800E1,5.617E1,4.089E1,2.200E1,1.300E1,1.220E2,6.139E1,4.278E1,6.149E1,4.306E1,1.473E1,5.088E0,4.504E0,1.546E2,1.000E0,5.831E0,1.011E3,4.700E1,1.011E3,1.000E1,5.900E1,4.100E1,1.490E2,4.950E0,1.130E0,8.853E-1,8.571E-1
9,fields:fld0010,3.000E1,8.690E1,3.877E1,6.400E1,1.200E1,1.370E2,1.240E3,8.355E2,1.240E3,8.354E2,2.038E1,6.468E0,5.906E0,3.041E1,9.072E-1,7.616E0,2.607E3,1.010E2,2.607E3,1.000E1,1.236E3,8.370E2,2.320E1,6.642E0,1.095E0,9.132E-1,8.000E-1
10,fields:fld0010,2.300E1,6.187E1,4.207E1,1.900E1,1.300E1,1.310E2,1.890E3,1.402E3,1.890E3,1.402E3,1.673E1,6.029E0,4.857E0,1.506E2,1.000E0,6.708E0,1.423E3,5.500E1,1.423E3,1.000E1,1.887E3,1.401E3,1.534E2,5.000E0,1.241E0,8.057E-1,8.846E-1
11,fields:fld0011,2.400E1,7.258E1,3.746E1,2.700E1,1.500E1,1.370E2,7.178E2,1.141E3,7.179E2,1.141E3,1.756E1,5.647E0,5.411E0,1.658E2,9.785E-1,6.708E0,1.742E3,8.500E1,1.742E3,1.100E1,7.150E2,1.139E3,1.534E2,5.657E0,1.044E0,9.583E-1,8.276E-1
12,fields:fld0012,2.500E1,6.560E1,4.604E1,2.100E1,1.200E1,1.450E2,2.032E3,2.563E2,2.032E3,2.564E2,2.014E1,6.464E0,4.925E0,1.650E1,7.744E-1,7.280E0,1.640E3,4.500E1,1.640E3,1.200E1,2.029E3,2.550E2,1.641E2,5.000E0,1.313E0,7.619E-1,8.333E-1
13,fields:fld0012,2.500E1,6.876E1,4.130E1,2.900E1,1.200E1,1.360E2,5.456E2,3.479E2,5.458E2,3.479E2,1.814E1,5.817E0,5.472E0,1.017E2,9.545E-1,6.708E0,1.719E3,7.600E1,1.719E3,1.200E1,5.440E2,3.450E2,1.166E2,6.000E0,1.063E0,9.408E-1,8.333E-1
14,fields:fld0012,2.500E1,8.476E1,4.162E1,1.600E1,1.600E1,1.460E2,1.418E3,6.366E2,1.418E3,6.365E2,1.790E1,5.979E0,5.324E0,1.564E2,9.805E-1,7.071E0,2.119E3,9.700E1,2.119E3,1.200E1,1.416E3,6.340E2,1.350E2,5.000E0,1.123E0,8.906E-1,9.091E-1
15,fields:fld0014,2.900E1,7.472E1,4.485E1,1.200E1,1.200E1,1.420E2,1.992E3,1.140E3,1.992E3,1.140E3,1.956E1,6.592E0,5.602E0,1.651E2,9.529E-1,7.616E0,2.167E3,8.500E1,2.167E3,1.400E1,1.989E3,1.142E3,2.320E1,6.000E0,1.177E0,8.498E-1,8.406E-1
16,fields:fld0014,2.100E1,7.038E1,4.204E1,3.000E1,1.200E1,1.350E2,7.296E2,1.479E3,7.295E2,1.478E3,1.673E1,5.623E0,4.755E0,7.869E1,9.431E-1,6.325E0,1.478E3,7.000E1,1.478E3,1.400E1,7.280E2,1.476E3,1.084E2,5.000E0,1.183E0,8.457E-1,8.571E-1
17,fields:fld0015,2.100E1,5.410E1,3.448E1,3.100E1,1.300E1,1.150E2,1.987E3,1.520E3,1.987E3,1.519E3,1.731E1,5.802E0,4.608E0,1.235E2,8.803E-1,7.071E0,1.136E3,3.500E1,1.136E3,1.500E1,1.985E3,1.517E3,1.350E2,5.000E0,1.259E0,7.943E-1,8.936E-1
18,fields:fld0016,2.300E1,8.187E1,4.137E1,7.100E1,1.500E1,1.380E2,1.358E3,2.085E2,1.359E3,2.086E2,1.790E1,5.795E0,5.053E0,5.192E1,9.021E-1,7.071E0,1.883E3,7.300E1,1.883E3,1.600E1,1.356E3,2.110E2,4.500E1,5.000E0,1.147E0,8.720E-1,9.388E-1
19,fields:fld0017,2.600E1,6.965E1,4.517E1,2.300E1,1.200E1,1.430E2,1.749E3,2.539E2,1.749E3,2.541E2,1.814E1,6.093E0,5.433E0,8.149E1,9.927E-1,6.708E0,1.811E3,7.000E1,1.811E3,1.700E1,1.748E3,2.510E2,1.166E2,6.000E0,1.122E0,8.916E-1,8.667E-1
20,fields:fld0017,2.900E1,7.659E1,4.578E1,2.500E1,1.200E1,1.390E2,1.933E3,2.756E2,1.933E3,2.757E2,2.073E1,6.236E0,5.921E0,2.135E1,8.482E-1,7.211E0,2.221E3,7.300E1,2.221E3,1.700E1,1.931E3,2.730E2,1.237E2,6.000E0,1.053E0,9.494E-1,8.923E-1
21,fields:fld0018,4.000E1,4.518E1,2.213E1,2.600E1,1.200E1,8.500E1,1.314E3,4.560E1,1.314E3,4.588E1,2.556E1,9.078E0,5.610E0,5.949E1,7.696E-1,1.000E1,1.807E3,4.300E1,1.807E3,1.800E1,1.312E3,5.000E1,5.313E1,7.000E0,1.618E0,6.180E-1,8.511E-1
22,fields:fld0018,2.500E1,8.420E1,4.330E1,1.400E1,1.400E1,1.460E2,1.027E3,5.119E2,1.028E3,5.122E2,1.731E1,6.042E0,5.268E0,7.913E1,1.000E0,6.708E0,2.105E3,9.200E1,2.105E3,1.800E1,1.026E3,5.150E2,6.343E1,5.000E0,1.147E0,8.720E-1,9.091E-1
23,fields:fld0018,2.400E1,8.100E1,4.258E1,1.240E2,1.400E1,1.400E2,1.732E3,8.195E2,1.732E3,8.197E2,1.731E1,6.090E0,5.017E0,1.802E1,1.000E0,6.708E0,1.944E3,9.500E1,1.944E3,1.800E1,1.729E3,8.210E2,2.657E1,5.000E0,1.214E0,8.238E-1,8.889E-1
24,fields:fld0018,2.100E1,7.148E1,3.508E1,3.200E1,3.100E1,1.360E2,1.655E2,9.905E2,1.657E2,9.904E2,1.531E1,5.171E0,5.171E0,0.000E0,1.000E0,5.831E0,1.501E3,6.500E1,1.501E3,1.800E1,1.640E2,9.880E2,1.210E2,5.000E0,1.000E0,1.000E0,9.130E-1
25,fields:fld0019,2.900E1,7.114E1,3.651E1,8.200E1,1.500E1,1.280E2,2.020E2,1.434E3,2.020E2,1.434E3,1.873E1,6.699E0,5.512E0,1.512E2,1.000E0,7.810E0,2.063E3,7.900E1,2.063E3,1.900E1,1.990E2,1.432E3,1.402E2,6.000E0,1.216E0,8.227E-1,9.062E-1
26,fields:fld0020,2.600E1,7.542E1,3.846E1,1.050E2,1.400E1,1.220E2,9.886E2,6.160E2,9.888E2,6.160E2,1.897E1,5.897E0,5.614E0,1.464E2,9.079E-1,7.280E0,1.961E3,8.600E1,1.961E3,2.000E1,9.850E2,6.150E2,1.641E2,6.000E0,1.050E0,9.520E-1,8.000E-1
27,fields:fld0021,2.300E1,7.817E1,3.558E1,3.500E1,2.400E1,1.400E2,7.322E2,8.954E2,7.323E2,8.954E2,1.731E1,5.753E0,5.090E0,1.493E1,9.642E-1,6.403E0,1.798E3,7.700E1,1.798E3,2.100E1,7.300E2,8.930E2,1.413E2,5.000E0,1.130E0,8.848E-1,8.679E-1
28,fields:fld0025,2.000E1,7.550E1,3.815E1,4.300E1,2.100E1,1.300E2,2.750E2,5.842E2,2.752E2,5.843E2,1.614E1,5.241E0,4.858E0,1.420E2,9.645E-1,6.325E0,1.510E3,7.100E1,1.510E3,2.500E1,2.720E2,5.830E2,1.616E2,5.000E0,1.079E0,9.270E-1,8.333E-1
29,fields:fld0025,2.200E1,7.155E1,4.038E1,4.400E1,1.600E1,1.380E2,1.648E3,8.564E2,1.649E3,8.565E2,1.590E1,5.554E0,5.043E0,1.350E2,1.000E0,6.403E0,1.574E3,6.800E1,1.574E3,2.500E1,1.646E3,8.540E2,1.287E2,5.000E0,1.101E0,9.079E-1,9.362E-1
30,fields:fld0026,2.000E1,8.040E1,4.230E1,4.900E1,1.300E1,1.330E2,4.602E2,1.488E3,4.603E2,1.488E3,1.731E1,5.793E0,4.396E0,7.466E0,8.384E-1,6.708E0,1.608E3,1.000E2,1.608E3,2.600E1,4.570E2,1.489E3,2.657E1,4.000E0,1.318E0,7.588E-1,8.889E-1
31,fields:fld0027,2.400E1,7.408E1,4.209E1,1.500E1,1.500E1,1.360E2,4.930E2,9.177E2,4.932E2,9.178E2,1.814E1,5.930E0,5.153E0,1.679E2,9.163E-1,7.071E0,1.778E3,8.600E1,1.778E3,2.700E1,4.910E2,9.150E2,1.350E2,5.000E0,1.151E0,8.691E-1,8.727E-1
32,fields:fld0028,2.600E1,7.358E1,4.512E1,2.500E1,1.600E1,1.420E2,1.118E3,5.842E2,1.118E3,5.842E2,1.814E1,5.770E0,5.737E0,1.404E1,9.927E-1,6.708E0,1.913E3,7.700E1,1.913E3,2.800E1,1.115E3,5.830E2,1.534E2,6.000E0,1.006E0,9.942E-1,8.667E-1
33,fields:fld0028,2.600E1,8.369E1,3.921E1,7.300E1,1.500E1,1.400E2,1.541E3,7.765E2,1.541E3,7.764E2,1.873E1,6.185E0,5.353E0,1.711E2,9.315E-1,7.211E0,2.176E3,8.700E1,2.176E3,2.800E1,1.538E3,7.740E2,1.463E2,5.000E0,1.155E0,8.655E-1,9.123E-1
34,fields:fld0028,1.000E0,1.600E1,0.000E0,1.600E1,1.600E1,1.600E1,8.635E2,9.915E2,8.635E2,9.915E2,2.828E0,1.128E0,1.128E0,0.000E0,1.000E0,1.414E0,1.600E1,1.600E1,1.600E1,2.800E1,8.630E2,9.910E2,1.350E2,1.000E0,1.000E0,1.000E0,1.000E0
35,fields:fld0028,2.700E1,7.133E1,4.181E1,2.900E1,1.500E1,1.420E2,6.895E2,1.004E3,6.897E2,1.004E3,1.838E1,6.161E0,5.580E0,1.458E2,1.000E0,7.280E0,1.926E3,6.500E1,1.926E3,2.800E1,6.860E2,1.003E3,1.641E2,6.000E0,1.104E0,9.058E-1,8.308E-1
36,fields:fld0029,2.100E1,8.800E1,3.685E1,1.090E2,2.800E1,1.420E2,8.824E2,9.417E1,8.826E2,9.423E1,1.590E1,5.538E0,4.828E0,3.961E1,1.000E0,6.403E0,1.848E3,9.800E1,1.848E3,2.900E1,8.800E2,9.600E1,3.866E1,5.000E0,1.147E0,8.719E-1,9.333E-1
37,fields:fld0029,3.200E1,6.500E1,3.698E1,2.600E1,1.300E1,1.230E2,1.891E3,8.771E2,1.891E3,8.772E2,1.956E1,6.702E0,6.079E0,1.734E2,1.000E0,7.616E0,2.080E3,7.200E1,2.080E3,2.900E1,1.888E3,8.790E2,2.320E1,6.000E0,1.102E0,9.071E-1,8.889E-1
38,fields:fld0029,2.000E1,7.495E1,4.110E1,1.110E2,1.500E1,1.340E2,1.854E3,1.277E3,1.854E3,1.277E3,1.590E1,6.008E0,4.239E0,1.692E2,9.942E-1,6.708E0,1.499E3,8.000E1,1.499E3,2.900E1,1.851E3,1.275E3,1.534E2,4.000E0,1.417E0,7.055E-1,9.302E-1
39,fields:fld0030,2.500E1,7.388E1,3.955E1,1.400E1,1.400E1,1.360E2,8.253E2,2.472E2,8.255E2,2.473E2,1.814E1,5.809E0,5.480E0,8.737E1,9.545E-1,6.708E0,1.847E3,7.600E1,1.847E3,3.000E1,8.240E2,2.500E2,6.343E1,6.000E0,1.060E0,9.434E-1,8.475E-1
40,fields:fld0031,2.300E1,6.813E1,3.982E1,3.000E1,2.000E1,1.350E2,1.604E3,3.123E2,1.605E3,3.125E2,1.649E1,5.433E0,5.390E0,0.000E0,1.000E0,6.403E0,1.567E3,6.200E1,1.567E3,3.100E1,1.602E3,3.100E2,1.287E2,5.000E0,1.008E0,9.920E-1,9.583E-1
41,fields:fld0032,2.300E1,8.091E1,3.869E1,6.800E1,1.300E1,1.410E2,1.071E3,2.692E2,1.072E3,2.694E2,1.756E1,5.739E0,5.102E0,1.474E2,9.377E-1,6.403E0,1.861E3,8.000E1,1.861E3,3.200E1,1.069E3,2.670E2,1.287E2,5.657E0,1.125E0,8.890E-1,8.214E-1
42,fields:fld0032,2.100E1,7.748E1,3.597E1,3.300E1,3.200E1,1.260E2,8.264E1,6.343E2,8.280E1,6.343E2,1.590E1,5.328E0,5.018E0,2.030E1,1.000E0,6.403E0,1.627E3,7.400E1,1.627E3,3.200E1,8.000E1,6.360E2,3.866E1,5.000E0,1.062E0,9.418E-1,9.130E-1
43,fields:fld0033,2.600E1,6.862E1,3.612E1,6.900E1,1.500E1,1.350E2,9.985E2,1.400E2,9.986E2,1.402E2,1.897E1,6.244E0,5.302E0,2.965E1,9.079E-1,7.280E0,1.784E3,6.900E1,1.784E3,3.300E1,9.950E2,1.410E2,1.595E1,5.816E0,1.178E0,8.492E-1,8.125E-1
44,fields:fld0033,2.500E1,6.956E1,3.767E1,2.100E1,1.400E1,1.300E2,5.053E2,6.360E2,5.052E2,6.362E2,1.756E1,5.861E0,5.431E0,9.813E1,1.000E0,6.708E0,1.739E3,6.500E1,1.739E3,3.300E1,5.040E2,6.330E2,1.166E2,6.000E0,1.079E0,9.265E-1,8.475E-1
45,fields:fld0033,2.400E1,7.496E1,4.122E1,9.600E1,1.200E1,1.400E2,1.390E3,6.575E2,1.390E3,6.576E2,1.731E1,5.912E0,5.169E0,2.567E1,1.000E0,6.708E0,1.799E3,9.000E1,1.799E3,3.300E1,1.387E3,6.590E2,2.657E1,5.000E0,1.144E0,8.744E-1,8.889E-1
46,fields:fld0033,2.500E1,8.612E1,4.034E1,1.160E2,1.300E1,1.390E2,9.854E2,8.778E2,9.856E2,8.779E2,1.814E1,5.758E0,5.528E0,3.681E1,9.545E-1,6.708E0,2.153E3,9.300E1,2.153E3,3.300E1,9.820E2,8.790E2,2.657E1,6.000E0,1.042E0,9.600E-1,8.475E-1
47,fields:fld0034,2.200E1,5.632E1,3.796E1,2.600E1,2.500E1,1.280E2,1.790E3,1.041E1,1.790E3,1.074E1,1.590E1,5.554E0,5.043E0,4.500E1,1.000E0,6.403E0,1.239E3,3.400E1,1.239E3,3.400E1,1.787E3,1.200E1,3.866E1,5.000E0,1.101E0,9.079E-1,9.362E-1
48,fields:fld0035,1.700E1,5.353E1,3.548E1,2.100E1,1.400E1,1.190E2,1.990E3,1.558E3,1.989E3,1.558E3,1.531E1,5.688E0,3.805E0,1.689E2,9.110E-1,6.325E0,9.100E2,5.200E1,9.100E2,3.500E1,1.987E3,1.557E3,1.616E2,4.000E0,1.495E0,6.690E-1,8.500E-1
49,fields:fld0035,2.300E1,7.243E1,4.307E1,1.900E1,1.900E1,1.400E2,9.167E2,1.590E3,9.168E2,1.590E3,1.731E1,5.679E0,5.157E0,1.129E2,9.642E-1,6.708E0,1.666E3,7.000E1,1.666E3,3.500E1,9.160E2,1.587E3,1.166E2,5.000E0,1.101E0,9.082E-1,8.846E-1
50,fields:fld0036,2.400E1,7.925E1,4.073E1,1.500E1,1.500E1,1.380E2,8.582E2,1.344E3,8.584E2,1.344E3,1.731E1,5.962E0,5.126E0,2.650E0,1.000E0,6.708E0,1.902E3,7.600E1,1.902E3,3.600E1,8.550E2,1.342E3,1.534E2,5.000E0,1.163E0,8.598E-1,8.889E-1
51,fields:fld0037,2.700E1,5.574E1,4.300E1,2.500E1,1.400E1,1.400E2,2.010E3,1.616E2,2.010E3,1.619E2,2.156E1,6.373E0,5.394E0,4.587E1,7.302E-1,7.616E0,1.505E3,3.100E1,1.505E3,3.700E1,2.007E3,1.630E2,2.320E1,6.000E0,1.182E0,8.464E-1,7.826E-1
